"","LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag.Codes"
"1","AUS","EMP","MEN","PC_WKGPOP","A","2005",78.50571,""
"2","AUS","EMP","MEN","PC_WKGPOP","A","2006",78.8098,""
"3","AUS","EMP","MEN","PC_WKGPOP","A","2007",79.54396,""
"4","AUS","EMP","MEN","PC_WKGPOP","A","2008",79.6843,""
"5","AUS","EMP","MEN","PC_WKGPOP","A","2009",77.78976,""
"6","AUS","EMP","MEN","PC_WKGPOP","A","2010",78.59275,""
"7","AUS","EMP","MEN","PC_WKGPOP","A","2011",78.6739,""
"8","AUS","EMP","MEN","PC_WKGPOP","A","2012",78.13828,""
"9","AUS","EMP","MEN","PC_WKGPOP","A","2013",77.55681,""
"10","AUS","EMP","MEN","PC_WKGPOP","A","2014",77.08817,""
"11","AUS","EMP","MEN","PC_WKGPOP","A","2015",77.53616,""
"12","AUS","EMP","MEN","PC_WKGPOP","A","2016",77.50916,""
"13","AUS","EMP","TOT","PC_WKGPOP","A","2005",71.54403,""
"14","AUS","EMP","TOT","PC_WKGPOP","A","2006",72.12262,""
"15","AUS","EMP","TOT","PC_WKGPOP","A","2007",72.80006,""
"16","AUS","EMP","TOT","PC_WKGPOP","A","2008",73.20431,""
"17","AUS","EMP","TOT","PC_WKGPOP","A","2009",72.05107,""
"18","AUS","EMP","TOT","PC_WKGPOP","A","2010",72.37024,""
"19","AUS","EMP","TOT","PC_WKGPOP","A","2011",72.65837,""
"20","AUS","EMP","TOT","PC_WKGPOP","A","2012",72.34915,""
"21","AUS","EMP","TOT","PC_WKGPOP","A","2013",71.98106,""
"22","AUS","EMP","TOT","PC_WKGPOP","A","2014",71.57613,""
"23","AUS","EMP","TOT","PC_WKGPOP","A","2015",72.15298,""
"24","AUS","EMP","TOT","PC_WKGPOP","A","2016",72.40861,""
"25","AUS","EMP","WOMEN","PC_WKGPOP","A","2005",64.5948,""
"26","AUS","EMP","WOMEN","PC_WKGPOP","A","2006",65.44512,""
"27","AUS","EMP","WOMEN","PC_WKGPOP","A","2007",66.06055,""
"28","AUS","EMP","WOMEN","PC_WKGPOP","A","2008",66.71808,""
"29","AUS","EMP","WOMEN","PC_WKGPOP","A","2009",66.30235,""
"30","AUS","EMP","WOMEN","PC_WKGPOP","A","2010",66.14607,""
"31","AUS","EMP","WOMEN","PC_WKGPOP","A","2011",66.6514,""
"32","AUS","EMP","WOMEN","PC_WKGPOP","A","2012",66.57056,""
"33","AUS","EMP","WOMEN","PC_WKGPOP","A","2013",66.42247,""
"34","AUS","EMP","WOMEN","PC_WKGPOP","A","2014",66.09375,""
"35","AUS","EMP","WOMEN","PC_WKGPOP","A","2015",66.81113,""
"36","AUS","EMP","WOMEN","PC_WKGPOP","A","2016",67.35626,""
"37","AUT","EMP","MEN","PC_WKGPOP","A","2005",73.75,""
"38","AUT","EMP","MEN","PC_WKGPOP","A","2006",74.95,""
"39","AUT","EMP","MEN","PC_WKGPOP","A","2007",76.325,""
"40","AUT","EMP","MEN","PC_WKGPOP","A","2008",76.85,""
"41","AUT","EMP","MEN","PC_WKGPOP","A","2009",75.525,""
"42","AUT","EMP","MEN","PC_WKGPOP","A","2010",75.975,""
"43","AUT","EMP","MEN","PC_WKGPOP","A","2011",76.225,""
"44","AUT","EMP","MEN","PC_WKGPOP","A","2012",76.225,""
"45","AUT","EMP","MEN","PC_WKGPOP","A","2013",76,""
"46","AUT","EMP","MEN","PC_WKGPOP","A","2014",75.25,""
"47","AUT","EMP","MEN","PC_WKGPOP","A","2015",75.15,""
"48","AUT","EMP","MEN","PC_WKGPOP","A","2016",75.425,""
"49","AUT","EMP","TOT","PC_WKGPOP","A","2005",67.4,""
"50","AUT","EMP","TOT","PC_WKGPOP","A","2006",68.575,""
"51","AUT","EMP","TOT","PC_WKGPOP","A","2007",69.875,""
"52","AUT","EMP","TOT","PC_WKGPOP","A","2008",70.825,""
"53","AUT","EMP","TOT","PC_WKGPOP","A","2009",70.325,""
"54","AUT","EMP","TOT","PC_WKGPOP","A","2010",70.775,""
"55","AUT","EMP","TOT","PC_WKGPOP","A","2011",71.1,""
"56","AUT","EMP","TOT","PC_WKGPOP","A","2012",71.425,""
"57","AUT","EMP","TOT","PC_WKGPOP","A","2013",71.4,""
"58","AUT","EMP","TOT","PC_WKGPOP","A","2014",71.075,""
"59","AUT","EMP","TOT","PC_WKGPOP","A","2015",71.1,""
"60","AUT","EMP","TOT","PC_WKGPOP","A","2016",71.55,""
"61","AUT","EMP","WOMEN","PC_WKGPOP","A","2005",61.1,""
"62","AUT","EMP","WOMEN","PC_WKGPOP","A","2006",62.225,""
"63","AUT","EMP","WOMEN","PC_WKGPOP","A","2007",63.475,""
"64","AUT","EMP","WOMEN","PC_WKGPOP","A","2008",64.825,""
"65","AUT","EMP","WOMEN","PC_WKGPOP","A","2009",65.2,""
"66","AUT","EMP","WOMEN","PC_WKGPOP","A","2010",65.65,""
"67","AUT","EMP","WOMEN","PC_WKGPOP","A","2011",66.075,""
"68","AUT","EMP","WOMEN","PC_WKGPOP","A","2012",66.625,""
"69","AUT","EMP","WOMEN","PC_WKGPOP","A","2013",66.85,""
"70","AUT","EMP","WOMEN","PC_WKGPOP","A","2014",66.925,""
"71","AUT","EMP","WOMEN","PC_WKGPOP","A","2015",67.1,""
"72","AUT","EMP","WOMEN","PC_WKGPOP","A","2016",67.65,""
"73","BEL","EMP","MEN","PC_WKGPOP","A","2005",68.25,""
"74","BEL","EMP","MEN","PC_WKGPOP","A","2006",67.925,""
"75","BEL","EMP","MEN","PC_WKGPOP","A","2007",68.7,""
"76","BEL","EMP","MEN","PC_WKGPOP","A","2008",68.575,""
"77","BEL","EMP","MEN","PC_WKGPOP","A","2009",67.15,""
"78","BEL","EMP","MEN","PC_WKGPOP","A","2010",67.45,""
"79","BEL","EMP","MEN","PC_WKGPOP","A","2011",67.1,""
"80","BEL","EMP","MEN","PC_WKGPOP","A","2012",66.9,""
"81","BEL","EMP","MEN","PC_WKGPOP","A","2013",66.35,""
"82","BEL","EMP","MEN","PC_WKGPOP","A","2014",65.825,""
"83","BEL","EMP","MEN","PC_WKGPOP","A","2015",65.5,""
"84","BEL","EMP","MEN","PC_WKGPOP","A","2016",66.425,""
"85","BEL","EMP","TOT","PC_WKGPOP","A","2005",61.075,""
"86","BEL","EMP","TOT","PC_WKGPOP","A","2006",61,""
"87","BEL","EMP","TOT","PC_WKGPOP","A","2007",62.025,""
"88","BEL","EMP","TOT","PC_WKGPOP","A","2008",62.4,""
"89","BEL","EMP","TOT","PC_WKGPOP","A","2009",61.6,""
"90","BEL","EMP","TOT","PC_WKGPOP","A","2010",62.025,""
"91","BEL","EMP","TOT","PC_WKGPOP","A","2011",61.925,""
"92","BEL","EMP","TOT","PC_WKGPOP","A","2012",61.825,""
"93","BEL","EMP","TOT","PC_WKGPOP","A","2013",61.8,""
"94","BEL","EMP","TOT","PC_WKGPOP","A","2014",61.9,""
"95","BEL","EMP","TOT","PC_WKGPOP","A","2015",61.8,""
"96","BEL","EMP","TOT","PC_WKGPOP","A","2016",62.3,""
"97","BEL","EMP","WOMEN","PC_WKGPOP","A","2005",53.8,""
"98","BEL","EMP","WOMEN","PC_WKGPOP","A","2006",53.975,""
"99","BEL","EMP","WOMEN","PC_WKGPOP","A","2007",55.3,""
"100","BEL","EMP","WOMEN","PC_WKGPOP","A","2008",56.15,""
"101","BEL","EMP","WOMEN","PC_WKGPOP","A","2009",55.975,""
"102","BEL","EMP","WOMEN","PC_WKGPOP","A","2010",56.525,""
"103","BEL","EMP","WOMEN","PC_WKGPOP","A","2011",56.675,""
"104","BEL","EMP","WOMEN","PC_WKGPOP","A","2012",56.775,""
"105","BEL","EMP","WOMEN","PC_WKGPOP","A","2013",57.175,""
"106","BEL","EMP","WOMEN","PC_WKGPOP","A","2014",57.95,""
"107","BEL","EMP","WOMEN","PC_WKGPOP","A","2015",58.025,""
"108","BEL","EMP","WOMEN","PC_WKGPOP","A","2016",58.1,""
"109","CAN","EMP","MEN","PC_WKGPOP","A","2005",76.59167,""
"110","CAN","EMP","MEN","PC_WKGPOP","A","2006",76.68333,""
"111","CAN","EMP","MEN","PC_WKGPOP","A","2007",77.04166,""
"112","CAN","EMP","MEN","PC_WKGPOP","A","2008",77.08334,""
"113","CAN","EMP","MEN","PC_WKGPOP","A","2009",73.76667,""
"114","CAN","EMP","MEN","PC_WKGPOP","A","2010",74.09167,""
"115","CAN","EMP","MEN","PC_WKGPOP","A","2011",74.825,""
"116","CAN","EMP","MEN","PC_WKGPOP","A","2012",74.91666,""
"117","CAN","EMP","MEN","PC_WKGPOP","A","2013",75.2,""
"118","CAN","EMP","MEN","PC_WKGPOP","A","2014",75.2,""
"119","CAN","EMP","MEN","PC_WKGPOP","A","2015",75.575,""
"120","CAN","EMP","MEN","PC_WKGPOP","A","2016",75.40833,""
"121","CAN","EMP","TOT","PC_WKGPOP","A","2005",72.44167,""
"122","CAN","EMP","TOT","PC_WKGPOP","A","2006",72.75833,""
"123","CAN","EMP","TOT","PC_WKGPOP","A","2007",73.5,""
"124","CAN","EMP","TOT","PC_WKGPOP","A","2008",73.525,""
"125","CAN","EMP","TOT","PC_WKGPOP","A","2009",71.38333,""
"126","CAN","EMP","TOT","PC_WKGPOP","A","2010",71.475,""
"127","CAN","EMP","TOT","PC_WKGPOP","A","2011",71.84167,""
"128","CAN","EMP","TOT","PC_WKGPOP","A","2012",72.05,""
"129","CAN","EMP","TOT","PC_WKGPOP","A","2013",72.44167,""
"130","CAN","EMP","TOT","PC_WKGPOP","A","2014",72.30833,""
"131","CAN","EMP","TOT","PC_WKGPOP","A","2015",72.50833,""
"132","CAN","EMP","TOT","PC_WKGPOP","A","2016",72.56667,""
"133","CAN","EMP","WOMEN","PC_WKGPOP","A","2005",68.225,""
"134","CAN","EMP","WOMEN","PC_WKGPOP","A","2006",68.85,""
"135","CAN","EMP","WOMEN","PC_WKGPOP","A","2007",69.95,""
"136","CAN","EMP","WOMEN","PC_WKGPOP","A","2008",69.925,""
"137","CAN","EMP","WOMEN","PC_WKGPOP","A","2009",68.96667,""
"138","CAN","EMP","WOMEN","PC_WKGPOP","A","2010",68.825,""
"139","CAN","EMP","WOMEN","PC_WKGPOP","A","2011",68.86667,""
"140","CAN","EMP","WOMEN","PC_WKGPOP","A","2012",69.19167,""
"141","CAN","EMP","WOMEN","PC_WKGPOP","A","2013",69.68333,""
"142","CAN","EMP","WOMEN","PC_WKGPOP","A","2014",69.4,""
"143","CAN","EMP","WOMEN","PC_WKGPOP","A","2015",69.425,""
"144","CAN","EMP","WOMEN","PC_WKGPOP","A","2016",69.70834,""
"145","CZE","EMP","MEN","PC_WKGPOP","A","2005",73.275,""
"146","CZE","EMP","MEN","PC_WKGPOP","A","2006",73.675,""
"147","CZE","EMP","MEN","PC_WKGPOP","A","2007",74.825,""
"148","CZE","EMP","MEN","PC_WKGPOP","A","2008",75.425,""
"149","CZE","EMP","MEN","PC_WKGPOP","A","2009",73.85,""
"150","CZE","EMP","MEN","PC_WKGPOP","A","2010",73.525,""
"151","CZE","EMP","MEN","PC_WKGPOP","A","2011",74.025,""
"152","CZE","EMP","MEN","PC_WKGPOP","A","2012",74.625,""
"153","CZE","EMP","MEN","PC_WKGPOP","A","2013",75.65,""
"154","CZE","EMP","MEN","PC_WKGPOP","A","2014",77,""
"155","CZE","EMP","MEN","PC_WKGPOP","A","2015",77.875,""
"156","CZE","EMP","MEN","PC_WKGPOP","A","2016",79.3,""
"157","CZE","EMP","TOT","PC_WKGPOP","A","2005",64.8,""
"158","CZE","EMP","TOT","PC_WKGPOP","A","2006",65.275,""
"159","CZE","EMP","TOT","PC_WKGPOP","A","2007",66.075,""
"160","CZE","EMP","TOT","PC_WKGPOP","A","2008",66.55,""
"161","CZE","EMP","TOT","PC_WKGPOP","A","2009",65.375,""
"162","CZE","EMP","TOT","PC_WKGPOP","A","2010",64.975,""
"163","CZE","EMP","TOT","PC_WKGPOP","A","2011",65.725,""
"164","CZE","EMP","TOT","PC_WKGPOP","A","2012",66.55,""
"165","CZE","EMP","TOT","PC_WKGPOP","A","2013",67.725,""
"166","CZE","EMP","TOT","PC_WKGPOP","A","2014",68.975,""
"167","CZE","EMP","TOT","PC_WKGPOP","A","2015",70.225,""
"168","CZE","EMP","TOT","PC_WKGPOP","A","2016",71.95,""
"169","CZE","EMP","WOMEN","PC_WKGPOP","A","2005",56.25,""
"170","CZE","EMP","WOMEN","PC_WKGPOP","A","2006",56.775,""
"171","CZE","EMP","WOMEN","PC_WKGPOP","A","2007",57.275,""
"172","CZE","EMP","WOMEN","PC_WKGPOP","A","2008",57.575,""
"173","CZE","EMP","WOMEN","PC_WKGPOP","A","2009",56.675,""
"174","CZE","EMP","WOMEN","PC_WKGPOP","A","2010",56.25,""
"175","CZE","EMP","WOMEN","PC_WKGPOP","A","2011",57.25,""
"176","CZE","EMP","WOMEN","PC_WKGPOP","A","2012",58.25,""
"177","CZE","EMP","WOMEN","PC_WKGPOP","A","2013",59.625,""
"178","CZE","EMP","WOMEN","PC_WKGPOP","A","2014",60.675,""
"179","CZE","EMP","WOMEN","PC_WKGPOP","A","2015",62.375,""
"180","CZE","EMP","WOMEN","PC_WKGPOP","A","2016",64.4,""
"181","DNK","EMP","MEN","PC_WKGPOP","A","2005",79.85,""
"182","DNK","EMP","MEN","PC_WKGPOP","A","2006",81.225,""
"183","DNK","EMP","MEN","PC_WKGPOP","A","2007",80.775,""
"184","DNK","EMP","MEN","PC_WKGPOP","A","2008",81.575,""
"185","DNK","EMP","MEN","PC_WKGPOP","A","2009",77.975,""
"186","DNK","EMP","MEN","PC_WKGPOP","A","2010",75.575,""
"187","DNK","EMP","MEN","PC_WKGPOP","A","2011",75.85,""
"188","DNK","EMP","MEN","PC_WKGPOP","A","2012",75.175,""
"189","DNK","EMP","MEN","PC_WKGPOP","A","2013",75,""
"190","DNK","EMP","MEN","PC_WKGPOP","A","2014",75.775,""
"191","DNK","EMP","MEN","PC_WKGPOP","A","2015",76.575,""
"192","DNK","EMP","MEN","PC_WKGPOP","A","2016",77.725,""
"193","DNK","EMP","TOT","PC_WKGPOP","A","2005",75.9,""
"194","DNK","EMP","TOT","PC_WKGPOP","A","2006",77.375,""
"195","DNK","EMP","TOT","PC_WKGPOP","A","2007",77,""
"196","DNK","EMP","TOT","PC_WKGPOP","A","2008",77.85,""
"197","DNK","EMP","TOT","PC_WKGPOP","A","2009",75.375,""
"198","DNK","EMP","TOT","PC_WKGPOP","A","2010",73.35,""
"199","DNK","EMP","TOT","PC_WKGPOP","A","2011",73.15,""
"200","DNK","EMP","TOT","PC_WKGPOP","A","2012",72.575,""
"201","DNK","EMP","TOT","PC_WKGPOP","A","2013",72.55,""
"202","DNK","EMP","TOT","PC_WKGPOP","A","2014",72.8,""
"203","DNK","EMP","TOT","PC_WKGPOP","A","2015",73.5,""
"204","DNK","EMP","TOT","PC_WKGPOP","A","2016",74.85,""
"205","DNK","EMP","WOMEN","PC_WKGPOP","A","2005",71.9,""
"206","DNK","EMP","WOMEN","PC_WKGPOP","A","2006",73.45,""
"207","DNK","EMP","WOMEN","PC_WKGPOP","A","2007",73.175,""
"208","DNK","EMP","WOMEN","PC_WKGPOP","A","2008",74.075,""
"209","DNK","EMP","WOMEN","PC_WKGPOP","A","2009",72.7,""
"210","DNK","EMP","WOMEN","PC_WKGPOP","A","2010",71.1,""
"211","DNK","EMP","WOMEN","PC_WKGPOP","A","2011",70.4,""
"212","DNK","EMP","WOMEN","PC_WKGPOP","A","2012",69.975,""
"213","DNK","EMP","WOMEN","PC_WKGPOP","A","2013",70.05,""
"214","DNK","EMP","WOMEN","PC_WKGPOP","A","2014",69.8,""
"215","DNK","EMP","WOMEN","PC_WKGPOP","A","2015",70.35,""
"216","DNK","EMP","WOMEN","PC_WKGPOP","A","2016",72,""
"217","FIN","EMP","MEN","PC_WKGPOP","A","2005",70.275,""
"218","FIN","EMP","MEN","PC_WKGPOP","A","2006",71.375,""
"219","FIN","EMP","MEN","PC_WKGPOP","A","2007",72.125,""
"220","FIN","EMP","MEN","PC_WKGPOP","A","2008",73.125,""
"221","FIN","EMP","MEN","PC_WKGPOP","A","2009",69.5,""
"222","FIN","EMP","MEN","PC_WKGPOP","A","2010",69.375,""
"223","FIN","EMP","MEN","PC_WKGPOP","A","2011",70.575,""
"224","FIN","EMP","MEN","PC_WKGPOP","A","2012",70.55,""
"225","FIN","EMP","MEN","PC_WKGPOP","A","2013",69.925,""
"226","FIN","EMP","MEN","PC_WKGPOP","A","2014",69.475,""
"227","FIN","EMP","MEN","PC_WKGPOP","A","2015",69.325,""
"228","FIN","EMP","MEN","PC_WKGPOP","A","2016",70.5,""
"229","FIN","EMP","TOT","PC_WKGPOP","A","2005",68.375,""
"230","FIN","EMP","TOT","PC_WKGPOP","A","2006",69.35,""
"231","FIN","EMP","TOT","PC_WKGPOP","A","2007",70.3,""
"232","FIN","EMP","TOT","PC_WKGPOP","A","2008",71.05,""
"233","FIN","EMP","TOT","PC_WKGPOP","A","2009",68.725,""
"234","FIN","EMP","TOT","PC_WKGPOP","A","2010",68.15,""
"235","FIN","EMP","TOT","PC_WKGPOP","A","2011",69.025,""
"236","FIN","EMP","TOT","PC_WKGPOP","A","2012",69.375,""
"237","FIN","EMP","TOT","PC_WKGPOP","A","2013",68.875,""
"238","FIN","EMP","TOT","PC_WKGPOP","A","2014",68.725,""
"239","FIN","EMP","TOT","PC_WKGPOP","A","2015",68.55,""
"240","FIN","EMP","TOT","PC_WKGPOP","A","2016",69.075,""
"241","FIN","EMP","WOMEN","PC_WKGPOP","A","2005",66.55,""
"242","FIN","EMP","WOMEN","PC_WKGPOP","A","2006",67.275,""
"243","FIN","EMP","WOMEN","PC_WKGPOP","A","2007",68.475,""
"244","FIN","EMP","WOMEN","PC_WKGPOP","A","2008",68.975,""
"245","FIN","EMP","WOMEN","PC_WKGPOP","A","2009",67.9,""
"246","FIN","EMP","WOMEN","PC_WKGPOP","A","2010",66.925,""
"247","FIN","EMP","WOMEN","PC_WKGPOP","A","2011",67.425,""
"248","FIN","EMP","WOMEN","PC_WKGPOP","A","2012",68.175,""
"249","FIN","EMP","WOMEN","PC_WKGPOP","A","2013",67.825,""
"250","FIN","EMP","WOMEN","PC_WKGPOP","A","2014",67.95,""
"251","FIN","EMP","WOMEN","PC_WKGPOP","A","2015",67.725,""
"252","FIN","EMP","WOMEN","PC_WKGPOP","A","2016",67.625,""
"253","FRA","EMP","MEN","PC_WKGPOP","A","2005",69.275,""
"254","FRA","EMP","MEN","PC_WKGPOP","A","2006",69,""
"255","FRA","EMP","MEN","PC_WKGPOP","A","2007",69.2,""
"256","FRA","EMP","MEN","PC_WKGPOP","A","2008",69.65,""
"257","FRA","EMP","MEN","PC_WKGPOP","A","2009",68.425,""
"258","FRA","EMP","MEN","PC_WKGPOP","A","2010",68.35,""
"259","FRA","EMP","MEN","PC_WKGPOP","A","2011",68.25,""
"260","FRA","EMP","MEN","PC_WKGPOP","A","2012",68.1,""
"261","FRA","EMP","MEN","PC_WKGPOP","A","2013",67.825,""
"262","FRA","EMP","MEN","PC_WKGPOP","A","2014",67.25,""
"263","FRA","EMP","MEN","PC_WKGPOP","A","2015",67.1,""
"264","FRA","EMP","MEN","PC_WKGPOP","A","2016",67.55,""
"265","FRA","EMP","TOT","PC_WKGPOP","A","2005",63.75,""
"266","FRA","EMP","TOT","PC_WKGPOP","A","2006",63.725,""
"267","FRA","EMP","TOT","PC_WKGPOP","A","2007",64.35,""
"268","FRA","EMP","TOT","PC_WKGPOP","A","2008",64.925,""
"269","FRA","EMP","TOT","PC_WKGPOP","A","2009",64.075,""
"270","FRA","EMP","TOT","PC_WKGPOP","A","2010",64,""
"271","FRA","EMP","TOT","PC_WKGPOP","A","2011",63.9,""
"272","FRA","EMP","TOT","PC_WKGPOP","A","2012",64.025,""
"273","FRA","EMP","TOT","PC_WKGPOP","A","2013",64.05,""
"274","FRA","EMP","TOT","PC_WKGPOP","A","2014",63.8,""
"275","FRA","EMP","TOT","PC_WKGPOP","A","2015",63.825,""
"276","FRA","EMP","TOT","PC_WKGPOP","A","2016",64.2,""
"277","FRA","EMP","WOMEN","PC_WKGPOP","A","2005",58.425,""
"278","FRA","EMP","WOMEN","PC_WKGPOP","A","2006",58.625,""
"279","FRA","EMP","WOMEN","PC_WKGPOP","A","2007",59.625,""
"280","FRA","EMP","WOMEN","PC_WKGPOP","A","2008",60.325,""
"281","FRA","EMP","WOMEN","PC_WKGPOP","A","2009",59.9,""
"282","FRA","EMP","WOMEN","PC_WKGPOP","A","2010",59.825,""
"283","FRA","EMP","WOMEN","PC_WKGPOP","A","2011",59.7,""
"284","FRA","EMP","WOMEN","PC_WKGPOP","A","2012",60.075,""
"285","FRA","EMP","WOMEN","PC_WKGPOP","A","2013",60.35,""
"286","FRA","EMP","WOMEN","PC_WKGPOP","A","2014",60.4,""
"287","FRA","EMP","WOMEN","PC_WKGPOP","A","2015",60.65,""
"288","FRA","EMP","WOMEN","PC_WKGPOP","A","2016",60.925,""
"289","DEU","EMP","MEN","PC_WKGPOP","A","2005",71.25,""
"290","DEU","EMP","MEN","PC_WKGPOP","A","2006",72.775,""
"291","DEU","EMP","MEN","PC_WKGPOP","A","2007",74.65,""
"292","DEU","EMP","MEN","PC_WKGPOP","A","2008",75.85,""
"293","DEU","EMP","MEN","PC_WKGPOP","A","2009",75.4,""
"294","DEU","EMP","MEN","PC_WKGPOP","A","2010",76.25,""
"295","DEU","EMP","MEN","PC_WKGPOP","A","2011",77.6,""
"296","DEU","EMP","MEN","PC_WKGPOP","A","2012",77.9,""
"297","DEU","EMP","MEN","PC_WKGPOP","A","2013",77.95,""
"298","DEU","EMP","MEN","PC_WKGPOP","A","2014",78.05,""
"299","DEU","EMP","MEN","PC_WKGPOP","A","2015",77.975,""
"300","DEU","EMP","MEN","PC_WKGPOP","A","2016",78.425,""
"301","DEU","EMP","TOT","PC_WKGPOP","A","2005",65.45,""
"302","DEU","EMP","TOT","PC_WKGPOP","A","2006",67.15,""
"303","DEU","EMP","TOT","PC_WKGPOP","A","2007",68.975,""
"304","DEU","EMP","TOT","PC_WKGPOP","A","2008",70.1,""
"305","DEU","EMP","TOT","PC_WKGPOP","A","2009",70.325,""
"306","DEU","EMP","TOT","PC_WKGPOP","A","2010",71.25,""
"307","DEU","EMP","TOT","PC_WKGPOP","A","2011",72.7,""
"308","DEU","EMP","TOT","PC_WKGPOP","A","2012",73,""
"309","DEU","EMP","TOT","PC_WKGPOP","A","2013",73.5,""
"310","DEU","EMP","TOT","PC_WKGPOP","A","2014",73.775,""
"311","DEU","EMP","TOT","PC_WKGPOP","A","2015",73.975,""
"312","DEU","EMP","TOT","PC_WKGPOP","A","2016",74.65,""
"313","DEU","EMP","WOMEN","PC_WKGPOP","A","2005",59.575,""
"314","DEU","EMP","WOMEN","PC_WKGPOP","A","2006",61.45,""
"315","DEU","EMP","WOMEN","PC_WKGPOP","A","2007",63.175,""
"316","DEU","EMP","WOMEN","PC_WKGPOP","A","2008",64.3,""
"317","DEU","EMP","WOMEN","PC_WKGPOP","A","2009",65.15,""
"318","DEU","EMP","WOMEN","PC_WKGPOP","A","2010",66.2,""
"319","DEU","EMP","WOMEN","PC_WKGPOP","A","2011",67.825,""
"320","DEU","EMP","WOMEN","PC_WKGPOP","A","2012",68.1,""
"321","DEU","EMP","WOMEN","PC_WKGPOP","A","2013",68.95,""
"322","DEU","EMP","WOMEN","PC_WKGPOP","A","2014",69.475,""
"323","DEU","EMP","WOMEN","PC_WKGPOP","A","2015",69.925,""
"324","DEU","EMP","WOMEN","PC_WKGPOP","A","2016",70.8,""
"325","GRC","EMP","MEN","PC_WKGPOP","A","2005",73.425,""
"326","GRC","EMP","MEN","PC_WKGPOP","A","2006",73.925,""
"327","GRC","EMP","MEN","PC_WKGPOP","A","2007",74.2,""
"328","GRC","EMP","MEN","PC_WKGPOP","A","2008",74.375,""
"329","GRC","EMP","MEN","PC_WKGPOP","A","2009",72.95,""
"330","GRC","EMP","MEN","PC_WKGPOP","A","2010",70.35,""
"331","GRC","EMP","MEN","PC_WKGPOP","A","2011",65.35,""
"332","GRC","EMP","MEN","PC_WKGPOP","A","2012",60.075,""
"333","GRC","EMP","MEN","PC_WKGPOP","A","2013",57.9,""
"334","GRC","EMP","MEN","PC_WKGPOP","A","2014",57.975,""
"335","GRC","EMP","MEN","PC_WKGPOP","A","2015",59.275,""
"336","GRC","EMP","MEN","PC_WKGPOP","A","2016",60.975,""
"337","GRC","EMP","TOT","PC_WKGPOP","A","2005",59.625,""
"338","GRC","EMP","TOT","PC_WKGPOP","A","2006",60.55,""
"339","GRC","EMP","TOT","PC_WKGPOP","A","2007",60.875,""
"340","GRC","EMP","TOT","PC_WKGPOP","A","2008",61.425,""
"341","GRC","EMP","TOT","PC_WKGPOP","A","2009",60.85,""
"342","GRC","EMP","TOT","PC_WKGPOP","A","2010",59.1,""
"343","GRC","EMP","TOT","PC_WKGPOP","A","2011",55.1,""
"344","GRC","EMP","TOT","PC_WKGPOP","A","2012",50.8,""
"345","GRC","EMP","TOT","PC_WKGPOP","A","2013",48.8,""
"346","GRC","EMP","TOT","PC_WKGPOP","A","2014",49.425,""
"347","GRC","EMP","TOT","PC_WKGPOP","A","2015",50.8,""
"348","GRC","EMP","TOT","PC_WKGPOP","A","2016",52.025,""
"349","GRC","EMP","WOMEN","PC_WKGPOP","A","2005",45.975,""
"350","GRC","EMP","WOMEN","PC_WKGPOP","A","2006",47.3,""
"351","GRC","EMP","WOMEN","PC_WKGPOP","A","2007",47.675,""
"352","GRC","EMP","WOMEN","PC_WKGPOP","A","2008",48.575,""
"353","GRC","EMP","WOMEN","PC_WKGPOP","A","2009",48.9,""
"354","GRC","EMP","WOMEN","PC_WKGPOP","A","2010",48.025,""
"355","GRC","EMP","WOMEN","PC_WKGPOP","A","2011",44.975,""
"356","GRC","EMP","WOMEN","PC_WKGPOP","A","2012",41.725,""
"357","GRC","EMP","WOMEN","PC_WKGPOP","A","2013",39.9,""
"358","GRC","EMP","WOMEN","PC_WKGPOP","A","2014",41.1,""
"359","GRC","EMP","WOMEN","PC_WKGPOP","A","2015",42.475,""
"360","GRC","EMP","WOMEN","PC_WKGPOP","A","2016",43.325,""
"361","HUN","EMP","MEN","PC_WKGPOP","A","2005",63.15,""
"362","HUN","EMP","MEN","PC_WKGPOP","A","2006",63.925,""
"363","HUN","EMP","MEN","PC_WKGPOP","A","2007",63.7,""
"364","HUN","EMP","MEN","PC_WKGPOP","A","2008",62.725,""
"365","HUN","EMP","MEN","PC_WKGPOP","A","2009",60.725,""
"366","HUN","EMP","MEN","PC_WKGPOP","A","2010",59.875,""
"367","HUN","EMP","MEN","PC_WKGPOP","A","2011",60.725,""
"368","HUN","EMP","MEN","PC_WKGPOP","A","2012",61.65,""
"369","HUN","EMP","MEN","PC_WKGPOP","A","2013",63.7,""
"370","HUN","EMP","MEN","PC_WKGPOP","A","2014",67.825,""
"371","HUN","EMP","MEN","PC_WKGPOP","A","2015",70.275,""
"372","HUN","EMP","MEN","PC_WKGPOP","A","2016",72.975,""
"373","HUN","EMP","TOT","PC_WKGPOP","A","2005",56.9,""
"374","HUN","EMP","TOT","PC_WKGPOP","A","2006",57.35,""
"375","HUN","EMP","TOT","PC_WKGPOP","A","2007",57.025,""
"376","HUN","EMP","TOT","PC_WKGPOP","A","2008",56.4,""
"377","HUN","EMP","TOT","PC_WKGPOP","A","2009",55.05,""
"378","HUN","EMP","TOT","PC_WKGPOP","A","2010",54.95,""
"379","HUN","EMP","TOT","PC_WKGPOP","A","2011",55.425,""
